Customer ID,Name,Age,Gender,Email,Phone Number,Industry Sector,Number of Employees,Monthly Subscription Tier,Last Interaction Date,Total Spend (AED)
CUST0104,Arnold-Davis,65,Other,escobardavid@brown-perez.org,507654341,IT,595,Enterprise,2/8/2024,289741.52
CUST0628,"Lawrence, George and Evans",46,Female,hcallahan@tanner.org,508765452,Healthcare,475,Enterprise,7/25/2024,296352.03
CUST0258,Peterson Ltd,50,Male,wrodriguez@gmail.com,501234588,Retail,26,Premium,11/15/2024,56751.93
CUST0314,Lee Inc,44,Male,kyletorres@kennedy.com,502345692,Finance,852,Enterprise,7/19/2024,75129.21
CUST0749,Valdez-Kramer,37,Female,sarahkennedy@yahoo.com,503456804,Healthcare,804,Basic,1/22/2024,262951.84
CUST0130,Gomez-Trujillo,40,Female,andrew33@hotmail.com,505678944,Finance,449,Enterprise,7/14/2024,349897.82
CUST0379,Gates-Rodriguez,38,Male,markcastillo@watkins.biz,507654342,Retail,46,Enterprise,6/19/2024,61967.21
CUST0654,Rodriguez-Taylor,39,Other,tiffany62@lawrence.com,508765453,Finance,694,Basic,9/24/2024,465311.61
CUST0192,Taylor Inc,65,Male,rebecca73@gmail.com,501234589,IT,179,Enterprise,11/9/2024,84267.18
CUST0343,Yates-Decker,53,Female,allen60@marks.com,502345693,Healthcare,238,Premium,2/4/2024,316731.36
CUST0167,"Nielsen, Bishop and Kaiser",29,Other,dmeyers@preston-gamble.com,503456805,Healthcare,406,Basic,5/31/2024,370007.24
CUST0767,Smith LLC,30,Female,jonathanwalker@hotmail.com,505678945,IT,440,Premium,7/26/2024,7202.77
CUST0272,"Blackburn, Williams and Anderson",31,Male,murphyleslie@gmail.com,507654343,Retail,771,Enterprise,6/21/2024,405321.25
CUST0125,"Dickerson, Clark and Williams",22,Other,xgonzalez@yahoo.com,508765454,Finance,819,Enterprise,7/8/2024,97545.12
CUST0785,"Jacobs, Brady and Stewart",38,Male,traciemarsh@woods-hicks.info,501234590,Healthcare,117,Premium,9/10/2024,336997.21
CUST0421,Perez-Haynes,49,Other,rsmith@hotmail.com,502345694,Retail,612,Premium,8/19/2024,307597.67
CUST0359,Cline Ltd,55,Male,christina26@gmail.com,503456806,Retail,361,Premium,6/5/2024,310594.53
CUST0240,"Brooks, Skinner and Howell",61,Other,riverapamela@moss.biz,505678946,Retail,941,Enterprise,2/5/2024,297133.34
CUST0658,Mcneil-Rodriguez,61,Male,ilucero@yahoo.com,507654344,Retail,121,Basic,8/26/2024,156163.1
CUST0486,"Moran, Woods and Goodman",29,Female,jeffreyanderson@perez.com,508765455,Manufacturing,524,Premium,7/19/2024,212028.36
CUST0569,"Huerta, Adams and Lam",26,Other,jbrooks@hotmail.com,501234591,Healthcare,434,Basic,7/5/2024,245901.76
CUST0142,Mathews-Lopez,52,Other,dhaney@hotmail.com,502345695,Manufacturing,569,Basic,9/14/2024,247372.8
CUST0414,Barnett LLC,26,Male,caseyronald@gmail.com,503456807,Retail,863,Premium,4/29/2024,311607.94
CUST0180,Graham-Joyce,40,Male,raymondpugh@lee.com,505678947,Healthcare,140,Basic,7/28/2024,408531.89
CUST0665,Steele PLC,53,Other,erik29@bridges.com,507654345,Healthcare,419,Enterprise,7/4/2024,248404.31
CUST0597,Morris-Griffith,63,Female,jonesjeanette@hotmail.com,508765456,Healthcare,172,Basic,5/31/2024,284871.91
CUST0221,"Lee, Flowers and Jones",32,Female,patriciamartinez@hotmail.com,501234592,Finance,282,Basic,7/22/2024,271116.27
CUST0774,Ingram PLC,28,Female,donnaevans@gmail.com,502345696,IT,761,Premium,8/31/2024,277114.46
CUST0149,Simmons-Jackson,25,Other,jeffrey11@hotmail.com,503456808,Finance,275,Enterprise,6/11/2024,412524.99
CUST0724,"Huff, Bird and Miller",41,Other,fsanchez@garza.com,505678948,Finance,779,Enterprise,2/11/2024,223476.46
CUST0594,"Massey, Day and Garcia",31,Female,levyjohn@chambers.biz,507654346,Finance,754,Enterprise,1/10/2024,376916.02
CUST0179,"Bautista, Garcia and Knapp",37,Male,qatkinson@cardenas-cooper.com,508765457,Healthcare,270,Premium,7/13/2024,431788.81
CUST0731,Cook PLC,23,Female,maria11@sullivan.biz,501234593,Finance,795,Basic,2/13/2024,108889.69
CUST0223,Perkins PLC,65,Other,raymonddominguez@gmail.com,502345697,Retail,882,Enterprise,5/29/2024,307079.59
CUST0422,Kirk Ltd,45,Male,nguyenjeffrey@gmail.com,503456809,IT,143,Basic,9/8/2024,407697.28
CUST0752,Thomas LLC,21,Other,mathewstimothy@perry-arnold.org,505678949,Retail,546,Premium,6/16/2024,300444.55
CUST0842,Diaz-Schaefer,28,Female,amber12@heath-andersen.com,507654347,Retail,297,Enterprise,10/6/2024,137334.82
CUST0397,Robbins-Newman,50,Other,dadams@montgomery-crawford.biz,508765458,Finance,139,Premium,9/21/2024,459790.51
CUST0740,Jones-Higgins,35,Other,reevestravis@hotmail.com,501234594,Manufacturing,719,Basic,5/2/2024,128590.23
CUST0623,Arellano Inc,63,Female,hamptonchad@gmail.com,502345698,Manufacturing,780,Enterprise,9/29/2024,199386.87
CUST0215,"Hughes, Russell and Horton",27,Other,isaac45@mann.info,503456810,Retail,643,Premium,7/22/2024,190710.3
CUST0678,Smith-Obrien,22,Other,cody08@smith.com,505678950,Finance,413,Enterprise,3/25/2024,376152.18
CUST0247,Davis-Vega,62,Female,audrey72@hernandez.com,507654348,Healthcare,974,Premium,7/12/2024,167008.19
CUST0585,Munoz PLC,18,Other,jmcfarland@yahoo.com,508765459,Finance,749,Premium,1/23/2024,319246.07
CUST0156,Cochran-Browning,62,Female,alvaradoluke@hart.net,501234595,Finance,815,Enterprise,7/9/2024,201869.35
CUST0259,Morris Group,45,Male,tyler40@hotmail.com,502345699,Healthcare,275,Premium,1/11/2024,415030.09
CUST0361,Rasmussen Group,39,Other,tamara06@romero.com,503456811,IT,134,Enterprise,9/5/2024,426949.18
CUST0289,"Smith, Weeks and Harris",39,Other,adam35@benitez.com,505678951,Finance,48,Basic,6/10/2024,314958.86
CUST0517,Bennett-Kirby,47,Male,aking@schwartz.com,507654349,Finance,952,Basic,4/21/2024,223436.54
CUST0373,Foley-Green,18,Female,mcarson@peters.com,508765460,Manufacturing,706,Basic,2/2/2024,441663.14
CUST0818,"Drake, Allen and Gilbert",37,Male,scotthammond@hotmail.com,501234596,Retail,96,Enterprise,5/27/2024,183415.51
CUST0198,Arroyo PLC,23,Female,jacklee@griffith.com,502345700,Manufacturing,54,Premium,1/7/2024,314674.12
CUST0699,"Le, Ramsey and Morris",64,Other,rachelsutton@james.com,503456812,Manufacturing,440,Enterprise,6/23/2024,50143.6
CUST0085,"Young, Henry and Wright",24,Male,jcalhoun@yahoo.com,505678952,Manufacturing,489,Basic,6/16/2024,70686.4
CUST0521,Thomas-Stevens,32,Other,omartinez@clark-sullivan.biz,507654350,Healthcare,10,Basic,10/3/2024,349320.57
CUST0738,Carroll Ltd,25,Female,wkelley@yahoo.com,508765461,Manufacturing,490,Basic,3/25/2024,118328.7
CUST0650,Arnold-Moore,23,Other,cwhite@gmail.com,501234597,Finance,106,Premium,6/30/2024,186943.04
CUST0279,Parrish and Sons,37,Male,cheryl98@hotmail.com,502345701,Healthcare,793,Basic,4/29/2024,322580.19
CUST0845,Cox LLC,61,Male,lmorgan@yahoo.com,503456813,Finance,544,Enterprise,9/28/2024,9195
CUST0514,Vaughn-Mckee,59,Male,reginadavis@taylor.info,505678953,Healthcare,360,Enterprise,5/11/2024,110462.45
CUST0384,Tanner Inc,65,Male,clairebyrd@rodriguez.com,507654351,Healthcare,631,Enterprise,7/18/2024,223980.02
CUST0188,Hendrix-Strong,31,Male,kflores@banks.com,508765462,Finance,144,Basic,10/12/2024,296839.09
CUST0508,"Smith, James and Conway",42,Female,rjohnson@yahoo.com,501234598,Healthcare,323,Basic,4/19/2024,127654.26
CUST0762,Miller-Cole,59,Male,michelle10@drake.com,502345702,Manufacturing,567,Enterprise,10/13/2024,302003.89
CUST0425,Berg-Williamson,56,Female,vwelch@rodriguez.com,503456814,Finance,869,Enterprise,7/3/2024,438534.46
CUST0610,Erickson Group,31,Other,rroberts@hancock.com,505678954,IT,522,Basic,3/13/2024,375182.6
CUST0560,Avila-Perez,36,Other,carolyn84@gmail.com,507654352,Finance,803,Basic,10/20/2024,249969.42
CUST0270,Miller-Duran,25,Male,rowlandemily@yahoo.com,508765463,Healthcare,654,Enterprise,7/13/2024,40150.94
CUST0160,Hines-Edwards,18,Female,brendawilliams@ortiz-hobbs.com,501234599,Retail,136,Premium,1/6/2024,431102.93
CUST0592,Moody-Stanley,54,Female,brittanywhite@smith.com,502345703,Retail,560,Enterprise,10/8/2024,90521.3
CUST0789,Reynolds-Valentine,48,Male,dcosta@ali-jones.com,503456815,Finance,602,Basic,5/11/2024,11827.75
CUST0491,"Collins, Montgomery and Carr",31,Male,matthew52@cunningham-wells.com,505678955,Finance,972,Premium,9/28/2024,255772.25
CUST0178,Winters LLC,58,Other,lisawright@harrison.com,507654353,IT,786,Premium,10/3/2024,214669.74
CUST0614,Cox Inc,43,Male,jeffreysmith@yahoo.com,508765464,IT,551,Enterprise,2/16/2024,80576.82
CUST0207,Quinn-Moss,23,Female,john66@cardenas.com,501234600,Finance,524,Basic,2/11/2024,487285.13
CUST0424,Bryant-Gonzalez,27,Other,frank25@gmail.com,502345704,Retail,401,Enterprise,9/1/2024,318975.65
CUST0271,Lucas-Foster,59,Other,schneidermario@hotmail.com,503456816,Finance,318,Enterprise,3/4/2024,221555.59
CUST0389,"Young, Fischer and Compton",33,Male,gutierrezkaren@yahoo.com,505678956,Manufacturing,89,Premium,4/2/2024,62413.36
CUST0219,Newman PLC,57,Other,dayheidi@williams-robinson.com,507654354,Finance,317,Enterprise,1/10/2024,372138.29
CUST0094,"Espinoza, Perry and Jones",65,Male,clarkbrandi@bailey.org,508765465,Finance,13,Enterprise,5/30/2024,72919.84
CUST0238,Davenport PLC,18,Male,james46@gmail.com,501234601,Healthcare,976,Premium,3/18/2024,263887.65
CUST0813,"Fitzgerald, Evans and Norris",64,Female,michael03@zamora.com,502345705,Manufacturing,381,Basic,8/5/2024,376139.31
CUST0588,"Mitchell, Hatfield and Mathews",35,Other,jensennicole@harvey.com,503456817,Finance,790,Basic,6/13/2024,170830.46
CUST0750,"Walter, Jones and Butler",45,Female,kaylee14@baker.com,505678957,IT,66,Premium,7/5/2024,357600.01
CUST0428,Simon and Sons,54,Other,sandersnicholas@jimenez.biz,507654355,Finance,509,Premium,9/17/2024,257837.03
CUST0190,Richmond-Lopez,21,Female,forbesbradley@hotmail.com,508765466,IT,171,Premium,10/9/2024,82868.44
CUST0274,"Fernandez, Flores and Fowler",24,Other,bettywatson@yahoo.com,501234602,Finance,234,Enterprise,10/19/2024,256868.32
CUST0697,"Hensley, Martin and Williams",20,Male,amber29@rowland.biz,502345706,Manufacturing,48,Premium,8/1/2024,185168.37
CUST0804,"Dunlap, Singh and Sutton",27,Male,uwilson@yahoo.com,503456818,Finance,567,Enterprise,3/1/2024,371629.58
CUST0538,"Woodard, Lopez and Smith",44,Male,ethomas@clements.com,505678958,Retail,255,Premium,1/27/2024,458348.11
CUST0771,Chavez-Wilson,38,Female,msmith@yahoo.com,507654356,Finance,586,Premium,5/16/2024,64103.46
CUST0511,Scott Group,61,Male,hendersonbrenda@yahoo.com,508765467,Manufacturing,229,Enterprise,10/17/2024,490799.86
CUST0390,Allen-Riggs,43,Male,kyle73@jenkins.com,501234603,Healthcare,887,Premium,3/8/2024,387896.1
CUST0757,Carter-Martin,37,Female,ronald21@gmail.com,502345707,Finance,567,Premium,10/4/2024,8944.74
CUST0590,Stokes-Gould,30,Female,martindavid@hart.biz,503456819,IT,804,Premium,9/29/2024,371090.11
CUST0530,Jones-Miller,33,Female,pmorales@gmail.com,505678959,Retail,606,Premium,4/12/2024,498904.62
CUST0330,Jones-Tyler,30,Other,cwilson@harris.com,507654357,IT,779,Basic,5/4/2024,79530.36
CUST0165,Valencia and Sons,44,Male,nmendoza@thompson.net,508765468,Manufacturing,555,Premium,4/5/2024,319791.21
CUST0841,"Molina, Franco and Ward",62,Male,richard60@norman-johnson.com,501234604,Retail,2,Enterprise,10/27/2024,191256.04
CUST0401,Reynolds Inc,65,Other,hoffmanjanet@gmail.com,502345708,Retail,107,Basic,5/29/2024,267258.17
CUST0196,"Lawrence, Castro and Fleming",33,Female,srogers@hester-patel.org,503456820,Healthcare,985,Basic,4/28/2024,486416.82
CUST0220,Petersen PLC,27,Other,joseph63@hotmail.com,505678960,Retail,96,Basic,3/8/2024,461030.83
CUST0535,Hardy LLC,51,Female,carlyschultz@white-holland.info,507654358,Retail,470,Enterprise,2/18/2024,47026.7
CUST0311,Li-Riggs,24,Other,lopezsarah@gibson-ewing.org,508765469,Manufacturing,653,Premium,5/1/2024,42041.09
CUST0214,Taylor Inc,54,Male,williamschad@gmail.com,501234605,Healthcare,679,Basic,2/13/2024,122202.01
CUST0177,Davila-Ball,34,Female,oallen@hotmail.com,502345709,Healthcare,718,Enterprise,3/19/2024,166494.53
CUST0383,"Jensen, Best and Davis",46,Female,pmartinez@yahoo.com,503456821,Manufacturing,77,Basic,9/17/2024,72375.36
CUST0439,Graham-Valencia,55,Male,glewis@gmail.com,505678961,Manufacturing,109,Basic,1/9/2024,227535.54
CUST0612,Romero-Hughes,38,Female,nathanwarner@hotmail.com,507654359,Finance,549,Premium,8/21/2024,482494.19
CUST0672,Yu-Parks,31,Female,chavezlauren@armstrong-ward.com,508765470,Retail,475,Premium,3/26/2024,426978.68
CUST0151,"Newman, George and Patrick",23,Male,wdiaz@davis.com,501234606,Retail,847,Enterprise,3/29/2024,349954.6
CUST0817,Collins-Meyer,20,Male,oliverashley@thompson.com,502345710,Retail,152,Basic,10/29/2024,357022.91
CUST0375,Tran-Wood,40,Female,amandalopez@nguyen.com,503456822,IT,51,Enterprise,10/31/2024,152926.15
CUST0800,Ford-Gibson,29,Male,fernandoobrien@jones.com,505678962,Healthcare,876,Premium,9/8/2024,280197.11
CUST0768,"Gomez, Jacobs and Higgins",53,Male,alexandra62@hotmail.com,507654360,Finance,474,Basic,1/10/2024,402928.89
CUST0297,Freeman-Christensen,26,Male,whampton@cole.com,508765471,Finance,64,Basic,6/28/2024,69704.04
CUST0159,Perry Inc,43,Female,pennylivingston@brooks-bell.biz,501234607,Finance,597,Enterprise,4/30/2024,133116.22
CUST0568,"Martin, Gay and Thomas",22,Male,johnsonjeffery@hotmail.com,502345711,Finance,203,Enterprise,8/15/2024,224498.51
CUST0587,Stephenson Group,26,Male,estradaamy@hotmail.com,503456823,Retail,126,Basic,2/6/2024,471428.93
CUST0147,"Reyes, Foster and Williams",21,Male,mckayjames@hotmail.com,505678963,IT,444,Enterprise,1/15/2024,200524.35
CUST0659,Acosta-Buchanan,19,Female,kherman@snyder.com,507654361,Healthcare,177,Premium,11/9/2024,111284.47
CUST0791,"Osborne, Sanchez and Briggs",29,Female,gnelson@yahoo.com,508765472,Retail,457,Basic,9/27/2024,22151.47
CUST0681,"Wagner, Gutierrez and Ross",57,Other,christopher29@yahoo.com,501234608,Manufacturing,663,Premium,7/7/2024,251951.35
CUST0423,Reilly-Sanders,53,Female,pjordan@sanchez-ballard.com,502345712,Finance,90,Premium,7/28/2024,194592.56
CUST0502,Vasquez-Davis,44,Male,smithgregory@carter.com,503456824,IT,256,Enterprise,5/31/2024,497073.2
CUST0803,Rodriguez-Watkins,52,Male,dillon79@moore-parsons.net,505678964,Healthcare,801,Enterprise,5/19/2024,182760.49
CUST0622,"Torres, Valdez and Briggs",52,Female,lauraboone@hotmail.com,507654362,Retail,935,Enterprise,10/7/2024,253684.66
CUST0788,Campbell LLC,42,Female,jennifergraham@gmail.com,508765473,Manufacturing,27,Premium,11/8/2024,300572.59
CUST0255,Price-Hess,19,Female,ubowers@yahoo.com,501234609,Finance,829,Premium,7/8/2024,267068.98
CUST0482,Hernandez-Henson,55,Male,mkrueger@white.com,502345713,Manufacturing,103,Basic,4/16/2024,330147.89
CUST0753,"Myers, Rice and Garza",35,Other,ucarrillo@gibson.org,503456825,Finance,783,Basic,7/3/2024,289967.59
CUST0172,Hickman-Sloan,42,Female,mary37@evans-pearson.com,505678965,Manufacturing,181,Basic,4/2/2024,298297.16
CUST0790,Smith-Williams,65,Other,amanda86@shaw.com,507654363,Retail,936,Enterprise,9/11/2024,18962.25
CUST0141,Smith Group,62,Female,deborah70@anderson.com,508765474,IT,578,Basic,4/30/2024,283738.9
CUST0254,"Holt, Fowler and Jones",30,Female,farrellaaron@jones.com,501234610,IT,317,Basic,4/18/2024,247766.03
CUST0758,Kelly Inc,23,Male,paullopez@yahoo.com,502345714,Manufacturing,617,Basic,5/12/2024,14864.35
CUST0715,Sparks-Reynolds,48,Male,garyoliver@yahoo.com,503456826,Retail,940,Enterprise,8/9/2024,104724.87
CUST0232,Smith-Beck,26,Female,robert05@yahoo.com,505678966,Manufacturing,941,Premium,8/2/2024,34480.2
CUST0277,"Swanson, Peterson and Weber",27,Other,john86@williams-rodriguez.com,507654364,Manufacturing,793,Basic,1/9/2024,424008.04
CUST0707,Zavala LLC,41,Male,kanesarah@greene.com,508765475,Retail,722,Enterprise,11/11/2024,200819.8
CUST0558,"Dunn, Ray and Vaughn",24,Female,craig60@yahoo.com,501234611,Retail,331,Basic,7/29/2024,488051.03
CUST0769,Baker PLC,64,Female,cookjacob@haynes.info,502345715,Healthcare,665,Premium,7/10/2024,91230.32
CUST0466,"Young, Jordan and Austin",53,Other,mallorycarter@gmail.com,503456827,IT,806,Premium,6/6/2024,115502.42
CUST0137,"Lee, King and Anderson",55,Male,coffeyjohn@williams.com,505678967,Healthcare,315,Enterprise,2/26/2024,345806.73
CUST0376,Ramsey Inc,26,Male,tiffany68@hotmail.com,507654365,Finance,972,Enterprise,4/7/2024,474605.59
CUST0709,Hamilton and Sons,43,Other,goodmanalice@gutierrez.com,508765476,Finance,187,Enterprise,9/24/2024,162517.37
CUST0691,Franco-Stuart,57,Male,timothykim@gmail.com,501234612,IT,107,Premium,7/21/2024,74618.47
CUST0154,Vaughn-Nelson,65,Male,ksmith@gmail.com,502345716,Manufacturing,356,Premium,1/2/2024,88104.27
CUST0459,Benjamin LLC,23,Other,aaron32@gmail.com,503456828,Retail,458,Basic,8/30/2024,136280.16
CUST0679,Zamora LLC,33,Other,michael38@snyder-jordan.net,505678968,Finance,359,Premium,7/26/2024,394574.9
CUST0341,"Jones, Becker and Daugherty",64,Male,jeffreylewis@yahoo.com,507654366,Finance,396,Premium,2/6/2024,367629.32
CUST0131,Mclean-Carr,28,Female,kylie83@alvarez.net,508765477,Healthcare,903,Premium,8/11/2024,178859.43
CUST0342,Smith-Horton,42,Male,khawkins@gmail.com,501234613,Healthcare,808,Enterprise,4/24/2024,327229.93
CUST0298,Brown-Cole,61,Male,wilsonrhonda@richardson.biz,502345717,Manufacturing,463,Basic,9/22/2024,400601.31
CUST0185,Rodriguez-Duran,20,Female,hernandezdaniel@lyons.com,503456829,Finance,327,Premium,6/14/2024,476072.76
CUST0620,Carr Group,22,Female,jorge30@gmail.com,505678969,Manufacturing,910,Premium,6/2/2024,84647.72
CUST0372,"Carpenter, Rojas and Taylor",22,Other,laurenallen@romero.net,507654367,Finance,347,Enterprise,5/8/2024,492711.67
CUST0204,"Taylor, White and Patterson",48,Other,leahwalker@davis.biz,508765478,Finance,442,Enterprise,5/5/2024,86673.61
CUST0593,Todd Ltd,45,Male,wattstimothy@gonzales.com,501234614,Finance,104,Premium,4/11/2024,106747.49
CUST0256,Miller and Sons,30,Female,travis12@gmail.com,502345718,IT,740,Enterprise,1/2/2024,272362.09
CUST0171,"Green, Sanchez and Reed",60,Female,wardzachary@hotmail.com,503456830,Retail,244,Basic,5/4/2024,29569.54
CUST0537,Stanley-Diaz,54,Other,jblair@williams.com,505678970,Healthcare,158,Basic,2/17/2024,183610.32
CUST0245,King-Rice,45,Male,connie42@fry.net,507654368,Retail,844,Enterprise,9/27/2024,314420.02
CUST0732,Montgomery-Phillips,48,Male,rickey20@suarez.com,508765479,Finance,27,Basic,5/17/2024,89561.93
CUST0583,Todd-Cline,36,Male,richardperez@wood.com,501234615,Healthcare,865,Basic,10/10/2024,157634.93
CUST0273,Richardson PLC,43,Female,martin27@decker.com,502345719,Healthcare,917,Enterprise,10/9/2024,136177.18
CUST0760,Roman Inc,59,Other,dawsonshawn@griffith-cobb.net,503456831,Healthcare,190,Premium,9/7/2024,443318.88
CUST0631,Key-Williams,41,Male,cummingsstephanie@hotmail.com,505678971,Healthcare,46,Premium,11/10/2024,222671.51
CUST0495,Willis LLC,34,Male,dunnmary@hotmail.com,507654369,Retail,578,Basic,1/2/2024,79809.68
CUST0764,"Frazier, Myers and Lynch",62,Other,normajones@hotmail.com,508765480,Finance,88,Enterprise,7/24/2024,175176.74
CUST0191,Cooper-Johnson,52,Female,ulee@david.org,9062198540,IT,233,Enterprise,7/27/2024,35186.95
CUST0819,Shepard-Williams,42,Other,stricklandmatthew@yahoo.com,9017195757,Healthcare,989,Enterprise,5/20/2024,345098.63
CUST0420,Sanders-Lawson,48,Other,dmoore@flores.com,584694425,Manufacturing,488,Premium,6/18/2024,44082.75
CUST0377,"Rodriguez, Sims and Washington",63,Male,traceyguerra@brady-williams.com,515422315,IT,585,Enterprise,3/23/2024,401222.92
CUST0526,Brewer PLC,61,Other,garciamitchell@benson.com,9009228225,Manufacturing,124,Premium,11/9/2024,90575.09
CUST0805,Powell PLC,28,Male,qkane@yahoo.com,519836771,Manufacturing,130,Basic,5/29/2024,214570.58
CUST0601,"Crane, Wright and Rivera",61,Female,andrew84@montgomery.com,9028942423,Manufacturing,843,Enterprise,6/7/2024,78199.73
CUST0236,"Lyons, Branch and Kennedy",56,Female,bryantrobert@gmail.com,9005923946,Retail,933,Enterprise,2/23/2024,457516.1
CUST0534,"Prince, Sherman and Huff",22,Male,merrittsusan@hotmail.com,559500620,Healthcare,570,Premium,10/23/2024,278266.82
CUST0656,Stephens-Thomas,35,Other,bowerspatrick@yahoo.com,529324180,Healthcare,940,Basic,5/10/2024,394342.57
CUST0798,King and Sons,57,Other,pweaver@hotmail.com,557561173,IT,801,Premium,1/25/2024,60696.83
CUST0398,Wilson Group,27,Male,millerjames@rogers.com,9059019036,IT,603,Enterprise,1/22/2024,380396.81
CUST0696,Russell-Thompson,24,Male,omay@williams.com,9095180036,IT,799,Basic,10/23/2024,393944.09
CUST0225,Powers-Carlson,52,Female,peterschristopher@yahoo.com,9024920571,Healthcare,271,Premium,3/16/2024,329119.9
CUST0176,Harris and Sons,54,Other,stephanieedwards@arias.biz,524575095,Healthcare,39,Basic,3/4/2024,141330
CUST0275,James and Sons,27,Other,mandypetty@yahoo.com,512095697,IT,698,Enterprise,1/29/2024,203851.35
CUST0430,"Gardner, Parker and Watkins",43,Female,brandon64@williams.com,509336620,Manufacturing,51,Enterprise,6/28/2024,240233
CUST0743,"Gibbs, Contreras and Jackson",35,Female,smithevan@humphrey.net,557998515,Finance,346,Premium,10/31/2024,158919.9
CUST0615,"Mcdaniel, Kim and Chang",49,Other,nancycharles@stephens.biz,9094604766,Finance,996,Basic,9/21/2024,71520.83
CUST0745,Chavez Ltd,65,Female,fvalencia@mccullough.com,552902638,Retail,276,Enterprise,5/7/2024,211302.5
CUST0450,"Moore, Gay and Shelton",59,Male,watersamber@yahoo.com,518876628,Manufacturing,453,Basic,5/7/2024,457149.24
CUST0348,"Sanders, Bryant and Wheeler",44,Other,joe99@roberts.com,9063088213,Healthcare,778,Enterprise,4/23/2024,434258.54
CUST0291,"Anderson, Khan and Morgan",21,Other,campbellshannon@romero.com,9019037060,Manufacturing,68,Premium,1/11/2024,356236.85
CUST0543,"Hayes, James and Miller",43,Male,isimpson@cruz-hernandez.org,9021002133,IT,901,Enterprise,10/18/2024,19329.34
CUST0153,Gibbs PLC,30,Male,rossjacob@hotmail.com,523762941,Finance,256,Basic,8/9/2024,230942.09
CUST0501,Johnson Inc,41,Other,rachel25@adams-white.net,9001638208,Manufacturing,281,Premium,11/2/2024,412635.61
CUST0799,Greer-Walker,50,Female,petersonfrank@cohen.com,9088071968,Finance,698,Basic,3/27/2024,124759.36
CUST0239,"Walker, Moreno and Harrington",49,Other,walkervictoria@hotmail.com,9006572859,Healthcare,182,Premium,5/5/2024,295505.72
CUST0346,Bishop Group,40,Female,jeffrey34@hotmail.com,9071511906,Manufacturing,858,Premium,8/14/2024,375735.76
CUST0604,Adams Inc,62,Male,jason41@carter-rodriguez.com,9037089135,Retail,29,Premium,4/2/2024,29577.27
CUST0150,West-Stewart,54,Male,stephanie21@clements-sparks.com,564484705,Manufacturing,663,Basic,1/3/2024,340459.15
CUST0575,Ward-Young,35,Other,imartin@yahoo.com,525516923,Healthcare,526,Basic,4/18/2024,432991.82
CUST0269,Huffman-Taylor,61,Male,tonya48@hotmail.com,9032313914,Healthcare,934,Basic,1/10/2024,325448.92
CUST0228,Cantu Inc,56,Male,moorekurt@hall.com,568094041,Manufacturing,259,Enterprise,7/21/2024,403517.36
CUST0340,Schultz Group,37,Other,campbelljustin@warren.info,9026382157,Retail,434,Premium,5/22/2024,426535.16
CUST0278,"Mercer, Padilla and Calhoun",47,Female,stephaniejones@gmail.com,557739491,Manufacturing,478,Premium,8/31/2024,340212.1
CUST0703,Hanson-Brown,57,Female,stonerobert@moore-robbins.info,513210454,IT,105,Basic,5/4/2024,258199.29
CUST0600,Francis-Cox,60,Female,jtaylor@hotmail.com,527044647,IT,663,Enterprise,6/1/2024,306479.8
CUST0317,Dunn and Sons,37,Other,brewergregory@yahoo.com,9079735061,Finance,494,Basic,3/24/2024,171460.41
CUST0810,"Jenkins, Jackson and Garcia",35,Other,diane91@hotmail.com,9029519129,Retail,883,Premium,4/29/2024,134267.72
CUST0199,Butler-Burns,63,Other,zrobinson@yahoo.com,9012125999,Retail,193,Basic,6/19/2024,261060.32
CUST0787,Lopez and Sons,33,Male,martinmark@hotmail.com,9024489390,IT,414,Enterprise,2/27/2024,163194.94
CUST0374,Burnett Inc,26,Other,randy08@thompson.com,9081501080,Finance,672,Premium,4/1/2024,498747.2
CUST0399,"Nichols, Glass and Lindsey",34,Female,andrespence@nielsen.com,9014185960,Healthcare,398,Enterprise,1/9/2024,22482.91
CUST0148,Day and Sons,63,Other,davisjames@yahoo.com,523024677,Manufacturing,352,Enterprise,8/24/2024,358117.8
CUST0573,Thomas Inc,61,Other,darrellmoore@bradshaw.com,513303793,Healthcare,929,Enterprise,1/17/2024,182456.08
CUST0229,Williamson Inc,37,Male,jenniferstanley@hotmail.com,551280189,IT,186,Premium,9/13/2024,53313.52
CUST0539,Gibson Ltd,26,Other,hernandezkristen@gmail.com,567362804,Retail,743,Enterprise,9/15/2024,382644.52
CUST0802,Hendrix-Hernandez,29,Other,landerson@gmail.com,9053140192,Retail,671,Basic,10/28/2024,115015.49
CUST0617,Perez Group,32,Other,joshuacoleman@dunn-fernandez.biz,9042144899,Retail,431,Premium,3/3/2024,188982.8
CUST0737,Hall-Simpson,55,Female,carolbrown@griffith.org,9048628991,Healthcare,872,Basic,3/2/2024,237915.6
CUST0717,"Welch, Smith and Haynes",58,Other,wrightdavid@hotmail.com,9033230762,IT,967,Enterprise,5/24/2024,40251.79
CUST0173,Coleman-Thompson,30,Other,timothy12@murray-smith.com,522239375,Finance,889,Enterprise,2/8/2024,193926.26
CUST0312,Ross-Hines,37,Female,hmartin@stephens.com,524040168,Finance,892,Basic,6/7/2024,72995.8
CUST0406,Garcia-Brown,30,Female,christopher04@booker-finley.info,9062736079,Healthcare,584,Premium,6/22/2024,75895.96
CUST0677,Warner-Carlson,63,Male,harrisanna@yahoo.com,518114753,Finance,500,Premium,1/31/2024,317361.22
